GENE	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
LGALS3	-2.316	-16.344	-11.917	-12.578	-11.853	-7.889	-2.593	-18.897	-20.91	-14.531
LGALS3BP	-8.583	-5.625	-10.006	-8.211	-8.503	-10.758	-5.035	-14.091	-13.682	-12.828
LGALS4	-5.697	-9.958	-9.396	-8.406	-6.177	-8.408	-6.78	-12.792	-11.722	-12.194
LGALS7	-8.436	-7.951	-13.032	-2.673	-5.823	-3.427	-3.437	-11.175	-11.391	-15.932
LGALS7B	1.839	0.047	-2.917	-3.802	-2.392	1.624	0.787	-2.289	-2.566	-3.013
LGALS8	-6.163	-20.164	-18.716	-11.076	-10.741	-18.733	-1.24	-21.194	-16.035	-15.611
LGALS9	0.814	-3.859	1.678	5.879	-0.891	6.919	-0.224	-4.845	-11.729	3.029
LGALS9C	5.67	2.58	-3.191	4.279	-2.804	2.029	-1.533	-2.192	-6.031	0.922
LGALSL	-11.585	-17.261	-19.285	-12.15	-13.914	-18.192	-6.123	-18.436	-16.859	-22.725
LGI1	-5.449	-3.981	-11.334	-2.157	-6.094	-11.188	-0.119	-11.354	-13	-9.754
LGI2	-4.41	-14.715	-9.273	-5.997	-6.932	-9.222	-2.445	-10.69	-18.088	-17.504
LGI3	-5.262	-8.758	-13.004	-5.528	-7.355	-9.591	-6.638	-16.406	-14.858	-10.217
LGI4	-11.166	-18.106	-13.121	-9.965	-10.552	-14.756	-5.154	-23.419	-21.301	-19.69
LGMN	-12.763	-20.631	-15.539	-11.268	-9.44	-18.51	-6.897	-23.248	-16.236	-17.572
LGR4	-11.335	-13.378	-15.418	-6.833	-12.445	-18.725	-5.457	-20.819	-16.754	-14.396
LGR5	-10.308	-19.681	-13.245	-8.185	-10.981	-14.048	-4.306	-14.524	-13.11	-14.894
LGR6	-14.13	-16.435	-14.932	-7.292	-9.796	-7.718	-2.355	-14.25	-17.889	-19.969
LGSN	-0.679	-1.741	-7.732	2.518	-5.161	-8.382	-0.438	-7.45	-7.058	-7.649
LHB	-5.448	-6.854	-7.06	-6.205	-3.831	-4.625	0.146	-7.147	-16.77	-7.187
LHCGR	-8.698	-17.666	-15.392	-11.868	-9.589	-15.214	-5.53	-18.267	-17.83	-18.81
LHFP	-9.987	-16.952	-15.825	-9.891	-11.972	-16.525	-4.455	-24.526	-18.089	-19.203
LHFPL1	-1.668	-9.353	-9.343	-2.922	-8.191	-6.823	0.47	-13.48	-12.069	-11.93
LHFPL2	-14.321	-24.8	-19.716	-11.219	-13.195	-16.676	-7.032	-21.492	-15.562	-20.752
LHFPL4	-4.237	-7.057	-11.072	-1.979	-3.493	-11.05	3.089	-8.125	-6.147	-10.529
LHFPL5	-6.727	-14.347	-14.514	-2.336	-10.054	-12.671	-4.384	-16.473	-11.514	-13.409
LHPP	-10.531	-15.679	-14.462	-5.755	-10.96	-15.303	-3.868	-18.954	-10.273	-16.858
LHX1	-8.074	-13.09	-8.522	-4.664	-8.636	-3.548	-0.722	-10.306	-10.773	-11.073
LHX2	-15.925	-12.745	-14.178	-12.448	-9.673	-11.821	-6.502	-18.159	-22.772	-16.497
LHX3	-8.424	-10.689	-13.602	-8.886	-9.059	-14.934	-2.316	-16.354	-18.861	-13.651
LHX4	-6.134	-10.788	-6.833	-5.912	-4.831	-8.632	-0.235	-11.375	-11.464	-9.243
LHX5	-5.581	-9.6	-10.119	-5.701	-3.329	-8.929	-2.788	-14.739	-7.257	-7.323
LHX6	-14.942	-15.748	-16.81	-15.595	-8.844	-13.841	-3.937	-21.457	-25.678	-17.698
LHX8	-9.119	-13.933	-14.732	-8.227	-13.35	-14.634	-6.596	-23.389	-19.011	-17.343
LHX9	-8.406	-13.044	-9.858	-5.723	-8.533	-8.2	-6.111	-16.772	-20.195	-18.049
LIAS	-0.283	14.479	-5.988	-0.373	-9.422	4.676	-4.322	-0.651	1.19	3.229
LIF	-14.556	-18.62	-16.989	-7.627	-9.232	-19.371	-4.649	-21.345	-23.846	-17.368
LIFR	-8.985	-13.011	-2.511	0.503	-5.571	-8.972	-0.163	-14.974	-9.117	-15.432
LIG1	-6.456	-10.146	-10.826	2.483	-7.384	-6.568	-1.187	-8.036	-12.635	-13.735
LIG3	-8.761	-9.028	-12.992	-7.754	-6.419	-6.853	-1.568	-11.821	-9.611	-11.678
LIG4	0.387	-9.311	-12.008	-1.52	-8.201	-4.494	-4.406	-14.489	-10.591	-17.919
LILRA1	-1.008	-10.131	-6.732	1.686	-8.151	-3.982	0.859	-6.834	-17.27	-10.18
LILRA2	-12.135	-18.886	-15.011	-6.687	-13.872	-22.472	-5.652	-21.943	-21.733	-17.524
LILRA3	-10.518	-18.458	-14.091	-5.11	-6.866	-12.023	-0.936	-24.769	-25.823	-15.117
LILRA4	-3.486	-13.951	-9.225	-2.562	-2.55	-2.744	1.119	-13.105	-15.239	-9.978
LILRA5	2.425	-4.621	-8.394	-1.602	-4.381	-8.702	2.287	-12.991	-19.045	-7.518
LILRA6	-1.489	-10.206	-10.193	-2.097	-4.01	-10.726	-2.673	-2.206	-7.496	-2.325
LILRB1	-8.384	-12.276	-11.801	-5.836	-7.97	-14.069	-2.198	-21.937	-16.663	-11.879
LILRB2	-3.824	-19.092	-18.979	-6.067	-12.35	-18.215	-6.671	-29.508	-33.698	-20.712
LILRB3	-4.917	-6.302	-3.476	-5.048	-3.882	-7.723	2.007	-8.153	-8.637	-8.323
LILRB4	-9.178	-12.742	-12.93	-3.251	-14.228	-3.939	-2.158	-18.889	-15.648	-15.124
LILRB5	-9.266	-15.87	-11.715	-6.936	-10.363	-6.213	-1.344	-15.823	-18.595	-13.695
LIM2	-9.686	-12.147	-10.707	-3.516	-7.165	-9.348	-5.526	-16.429	-13.261	-15.196
LIMA1	-10.639	-15.342	-10.448	-8.336	-10.159	-16.465	-6.858	-16.163	-17.193	-17.535
LIMCH1	-11.664	-16.553	-13.397	-10.208	-10.542	-11.072	-4.577	-17.422	-17.545	-20.694
LIMD1	-8.21	-14.142	-16.531	-5.268	-8.298	-13.814	-1.978	-19.184	-18.837	-12.437
LIMD2	-6.165	-9.113	-3.746	-1.904	-5.224	-6.916	-0.668	-12.431	-10.213	-8.594
LIME1	-7.602	-16.033	-16.058	-14.81	-9.205	-15.277	-7.327	-17.941	-12.997	-16.223
LIMK1	-6.513	-8.435	-13.962	-6.912	-6.596	-12.113	-3.68	-10.969	-12.864	-7.292
LIMK2	-15.296	-12.536	-10.961	-9.943	-11.1	-7.857	-2.992	-13.797	-19.672	-17.296
LIMS1	-3.472	-5.205	-0.203	-1.166	-9.122	1.402	-0.814	-1.37	1.727	-5.519
LIMS2	-16.129	-19.672	-8.276	-7.203	-8.854	-17.303	-4.51	-13.015	-17.465	-10.543
LIMS3	3.51	7.383	3.676	-0.348	-0.493	7.583	5.423	17.377	6.818	5.84
LIMS3L	0.988	-2.1	-2.294	-0.692	-0.185	3.1	0.148	0.138	1.929	-0.043
LIN28A	-3.489	-11.108	-9.453	-3.542	-5.9	-8.77	-0.364	-12.835	-14.348	-11.738
LIN28B	-3.997	-15.794	-9.598	-1.25	-1.023	-3.869	5.159	-8.073	-27.133	-8.505
LIN37	-10.729	-5.548	-5.598	-0.119	-7.078	-14.656	-2.516	-3.377	-10.946	-3.297
LIN52	4.371	10.65	5.562	0.636	5.017	-3.858	-5.705	12.296	12.493	10.948
LIN54	-4.976	-8.484	-9.707	-1.215	-2.635	-5.163	-5.244	0.95	2.033	-4.982
LIN7A	-2.208	-9.144	-6.592	-5.251	-11.189	-8.19	-7.268	-12.707	-12.992	-11.001
LIN7B	-7.542	-12.079	-9.224	-8.43	-7.491	-9.497	-2.792	-13.896	-12.68	-16.887
LIN7C	-2.963	-11.045	-6.224	2.773	-6.334	-2.043	1.718	-8.65	-5.609	-10.539
LIN9	2.373	5.814	2.372	-1.867	7.557	-6.767	-4.797	6.076	10.919	-3.728
LINGO1	-6.168	-9.883	-6.654	-2.216	-3.804	-13.786	0.841	-9.395	-11.32	-10.69
LINGO2	-7.853	-15.404	-14.721	-10.103	-9.336	-9.812	1.398	-17.235	-15.687	-15.833
LINGO3	-11.052	-9.581	-6.695	-6.807	-1.186	-12.303	0.037	-8.897	-16.709	-11.865
LINGO4	-11.61	-18.883	-16.245	-10.965	-17.172	-20.496	-7.648	-17.634	-22.247	-20.74
LINS	-9.38	-17.889	-10.989	-8.584	-8.076	-9.511	0.407	-18.533	-13.045	-12.843
LIPA	-0.309	-6.659	-13.243	-2.046	-15.281	-9.84	-4.163	-19.591	-9.925	-18.095
LIPC	-10.668	-16.769	-15.148	-6.629	-13.467	-12.219	-3.571	-14.28	-18.759	-17.413
LIPE	-8.105	-9.322	-16.494	-10.327	-2.007	-7.152	-0.819	-18.483	-13.105	-11.489
LIPF	-5.415	-12.189	-8.132	-4.2	-5.988	-7.117	-4.181	-17.071	-15.956	-7.014
LIPG	-7.78	-14.753	-14.055	-1.676	-8.534	-11.018	-0.347	-18.872	-19.967	-17.181
LIPH	-6.422	-15.252	-11.521	-7.015	-6.625	-14.564	-0.19	-18.356	-14.447	-11.813
LIPI	-6.851	-15.06	-11.696	-5.611	-7.797	-9.604	-4.006	-16.756	-18.572	-12.634
LIPJ	-5.196	-15.339	-9.001	-3.795	-5.498	-10.913	5.909	-15.333	-17.419	-14.466
LIPK	-4.583	-14.127	-18.009	-8.497	-14.412	-15.438	-7.598	-19.565	-21.35	-13.499
LIPM	-8.59	-15.336	-12.406	-2.652	-12.95	-15.313	0.495	-16.495	-17.675	-18.617
LIPN	-5.515	-10.89	-11.269	-3.616	-9.413	-15.446	-4.557	-14.23	-13.395	-12.418
LIPT1	0.425	-6.569	-9.08	-14.742	-11.148	-13.181	-7.156	-7.012	-15.065	-13.98
LIPT2	-11.954	-13.24	-11.344	-9.415	-3.409	-12.128	1.608	-11.857	-9.797	-13.886
LITAF	-7.158	-17.304	-19.565	-7.555	-12.032	-17.509	-0.575	-20.55	-15.322	-19.819
LIX1	-9.72	-12.398	-13.076	-7.824	-13.782	-11.022	-3.672	-19.339	-15.034	-17.285
LIX1L	-6.19	-11.245	-14.902	-8.97	-11.834	-21.902	-4.562	-17.322	-14.047	-17.015
LLGL1	-7.407	-15.014	-14.934	-3.385	-7.403	-15.049	-1.566	-15.733	-15.88	-15.37
LLGL2	-13.248	-14.837	-8.661	-7.698	-5.36	-12.774	-7.049	-16.685	-20.105	-15.379
LLPH	11.815	-1.419	-6.026	3.217	-3.957	-3.431	-1.94	-5.55	-6.02	-5.59
LMAN1	-5.729	-8.688	-8.501	-4.528	-5.277	-10.329	-3.315	-14.331	-13.913	-6.875
LMAN1L	-8.379	-11.907	-11.09	-9.99	-12.876	-13.372	-4.65	-18.75	-18.267	-15.373
LMAN2	-11.381	-8.397	-14.37	-9.29	-13.074	-10.734	-4.568	-17.999	-18.133	-16.112
LMAN2L	-0.141	-18.343	-17.953	-7.671	-14.58	-9.771	-5.971	-20.359	-19.294	-18.188
LMBR1	-5.33	-10.581	-20.877	-3.671	-13.78	-13.12	0.439	-14.102	-19.258	-8.587
LMBR1L	-2.683	-13.132	-11.206	2.732	-6.912	-6.178	1.229	-16.399	-7.744	-9.781
LMBRD1	-6.596	-3.085	-11.039	-5.496	-5.509	-11.806	2.283	-7.023	-12.828	-12.981
LMBRD2	-14.578	-24.433	-16.732	-14.524	-15.42	-14.733	-4.448	-22.051	-15.196	-16.865
LMCD1	-14.643	-26.569	-23.812	-13.771	-17.11	-24.011	-6.25	-28.184	-27.441	-34.33
LMF1	-10.72	-11.532	-14.564	-10.806	-15.277	-15.504	-7.875	-14.283	-15.485	-20.094
LMF2	-5.984	-6.43	-7.935	-2.003	-4.363	-2.799	-1.082	-11.782	-8.908	-8.699
LMLN	-3.912	-4.721	-9.666	-2.384	-8.145	-4.773	2.435	-7.886	-15.58	-10.473
LMNA	-0.069	-3.375	-5.695	-3.846	2.554	-5.876	0.131	-6.663	-4.602	-5.786
LMNB1	-4.961	-12.866	-11.738	-1.959	-9.099	-3.26	1.407	-6.096	-7.179	-8.619
LMNB2	-9.312	-16.449	-14.802	-9.287	-10.069	-11.751	-4.606	-17.819	-16.629	-19.061
LMO1	-9.352	-4.819	-3.752	-0.419	-6.371	-1.881	-4.089	-13.18	-13.396	-14.865
LMO2	-15.257	-13.521	-16.372	-7.882	-10.57	-12.629	-2.858	-19.577	-17.636	-20.884
LMO3	-10.969	-15.582	-15.274	-8.905	-10.527	-13.36	-5.98	-23.713	-19.524	-16.883
LMO4	-10.605	-14.495	-11.269	-5.169	-13.771	-6.762	-2.936	-16.685	-15.629	-14.579
LMO7	-10.513	-14.285	-12.665	-12.008	-10.126	-18.547	-4.118	-17.092	-15.725	-17.6
LMOD1	-4.873	-12.546	-4.781	2.251	-6.266	-8.859	3.617	-8.378	-0.034	-15.244
LMOD2	-8.608	-11.769	-10.109	-1.861	-7.339	-7.836	-1.397	-14.294	-13.076	-16.273
LMOD3	-3.876	-11.104	-12.999	-4.28	-8.352	-10.872	-4.453	-13.451	-14.252	-12.265
LMTK2	-11.916	-14.222	-11.215	-6.156	-7.262	-12.339	-4.522	-18.321	-9.789	-18.642
LMTK3	-6.185	-10.589	-13.308	-5.829	-9.715	-13.657	-0.852	-21.065	-17.676	-17.498
LMX1A	-1.69	-15.503	-15.156	-2.713	-9.914	-14.259	-5.115	-18.543	-20.244	-18.586
LMX1B	-7.474	-8.821	-15.784	-0.327	-6.368	-8.691	-3.56	-13.643	-16.86	-11.41
LNP1	-8.894	-15.391	-17.97	-9.183	-9.331	-12.184	-3.133	-17.763	-12.479	-18.604
LNPEP	-10.878	-16.146	-14.126	-6.924	-8.892	-13.325	-4.739	-16.053	-12.917	-12.36
LNX1	-10.373	-17.897	-15.445	-5.444	-9.994	-13.814	-4.722	-21.657	-18.003	-16.225
LNX2	-12.787	-14.179	-22.107	-11.702	-14.843	-14.172	-4.282	-23.108	-19.839	-23.465
LOC100507003	0.194	-14.513	-15.676	-9.493	-11.785	-12.075	-2.696	-20.476	-14.314	-12.752
LOC100653515	-5.682	-17.114	-19.202	-11.505	-12.822	-20.364	-6.714	-17.644	-18.774	-17.272
LOC101059918	-2.68	-3.366	0.314	-3.666	-0.413	-2.755	0.94	-1.515	-0.587	-1.069
LOC101928603	-9.862	-19.104	-16.153	-7.34	-13.925	-21.7	-7.394	-25.875	-25.697	-22.621
LOC147646	-13.862	-11.417	-12.975	-10.831	-8.962	-10.238	-4.546	-16.045	-13.075	-12.764
LOC152586	-5.362	-9.635	-11.741	-10.597	-10.586	-15.13	-0.402	-15.347	-21.468	-23.312
LOC643669	-11.238	-11.636	-15.824	-4.53	-13.522	-12.615	-7.389	-20.102	-12.292	-13.471
LOC729020	-0.805	-8.952	-3.299	-1.141	-5.196	-0.621	-2.599	-13.607	-5.466	-9.524
LOC729574	5.87	12.276	11.346	6.522	10.681	14.049	2.178	9.563	2.787	7.102
LOC81691	-4.264	-12.703	-13.692	3.42	-7.74	-8.709	-0.784	-7.001	-14.62	-11.191
LOH12CR1	-3.654	-1.288	-2.857	-1.337	-8.249	-0.178	2.218	-3.703	-2.999	-1.589
LONP1	3.213	7.388	0.934	-4.569	5.92	4.288	0.041	19.891	20.375	12.516
LONP2	-6.36	-9.442	-10.302	-6.581	-11.825	-10.43	-1.601	-10.093	-9.158	-11.867
LONRF1	-10.631	-19.222	-17.935	-7.507	-10.882	-14.388	-2.767	-19.28	-17.228	-17.457
LONRF2	-5.837	-14.232	-15.247	-13.265	-9.708	-13.037	-2.669	-18.344	-13.312	-15.036
LONRF3	-10.259	-13.962	-16.798	-7.78	-11.587	-13.286	-3.718	-13.633	-15.901	-16.807
LOR	-10.978	-17.023	-19.879	-8.055	-11.511	-17.649	-2.853	-22.1	-14.729	-23.831
LOX	-6.868	-17.331	-11.675	-3.938	-10.301	-15.39	1.792	-14.26	-17.43	-14.795
LOXHD1	-9.968	-19.795	-19.654	-12.511	-14.423	-9.664	-6.437	-19.095	-17.103	-18.636
LOXL1	-10.503	-13.427	-10.01	-9.115	-7.926	-10.934	-2.901	-18.757	-15.276	-13.226
LOXL2	-9.257	-18.485	-18.55	-13.042	-10.107	-10.415	-3.857	-17.049	-15.339	-18.516
LOXL3	-10.846	-12.643	-5.619	-5.551	-9.072	-7.552	-3.77	-13.648	-15.065	-13.298
LOXL4	-9.58	-12.64	-11.863	-6.959	-10.336	-13.069	-2.723	-15.652	-13.131	-15.537
LPA	6.379	-1.401	-11.33	4.324	-11.886	-3.504	-5.538	-13.697	-2.308	-11.013
LPAR1	-6.614	-15.795	-16.061	22.115	-16.47	-15.121	-4.284	-19.654	-16.443	-16.014
LPAR2	-7.208	-20.098	-18.044	-11.936	-10.442	-18.368	-2.067	-22.102	-16.049	-21.804
LPAR3	-3.777	-20.594	-13.014	-9.688	-11.416	-9.781	-0.896	-8.04	-14.181	-11.299
LPAR4	-10.315	-14.583	-12.767	-9.177	-13.392	-15.888	-2.035	-15.206	-20.934	-16.501
LPAR5	-10.736	-8.095	-11.433	-7.686	-11.437	-6.983	-3.658	-10.922	-13.228	-11.003
LPAR6	-5.644	-14.14	-9.056	-6.018	-6.018	-7.618	-4.594	-18.926	-15.389	-5.247
LPCAT1	-11.359	-13.044	-13.636	-8.481	-10.904	-13.364	-2.772	-20.579	-13.509	-19.229
LPCAT2	-8.115	-10.034	-17.484	-16.903	-12.699	-14.757	-5.815	-14.979	-20.774	-16.696
LPCAT3	-0.699	-2.075	-6.246	3.204	-4.452	-6.337	0.536	-11.049	-9.779	-3.535
LPCAT4	-12.508	-13.264	-12.358	-5.083	-7.409	-10.959	-2.502	-17.609	-18.421	-11.23
LPGAT1	3.482	-5.422	-5.251	-9.417	-0.832	-1.976	-0.12	-11.779	-0.163	-9.591
LPHN1	-11.552	-10.372	-11.659	-4.581	-8.562	-11.049	-0.708	-14.933	-11.937	-17.81
LPHN2	-7.226	-8.54	-14.322	-4.373	-5.716	1.952	0.211	-16.57	-12.955	-8.973
LPHN3	-11.88	-18.835	-11.351	-9.452	-11.65	-10.695	-5.238	-13.039	-13.802	-17.829
LPIN1	-9.627	-15.689	-14.193	-9.422	-6.542	-12.519	-2.659	-18.739	-17.005	-9.146
LPIN2	-6.311	-18.133	-12.919	-7.962	-8.957	-16.522	-0.501	-18.881	-11.314	-13.904
LPIN3	-8.995	-15.38	-17.402	-9.817	-11.26	-11.976	-3.113	-12.562	-11.43	-15.406
LPL	-6.422	-18.028	-16.018	-7.92	-13.224	-13.772	-4.756	-21.532	-19.675	-19.238
LPO	-6.535	-16.928	-12.966	-8.6	-8.973	-11.266	-3.448	-14.977	-9.769	-12.521
LPP	-7.241	-15.618	-11.958	-6.028	-8.534	-8.404	-5.803	-16.345	-14.902	-13.031
LPPR1	-12.375	-16.273	-16.937	-13.356	-9.298	-17.707	-3.654	-17.517	-21.196	-18.694
LPPR2	-13.998	-11.778	-15.567	-11.783	-7.623	-17.576	-2.313	-20.961	-19.343	-18.788
LPPR3	-8.046	-16.728	-7.967	-4.198	-7.169	-7.827	0.786	-14.545	-15.136	-15.628
LPPR4	-6.039	-15.27	-10.265	-6.923	-10.272	-15.071	-2.778	-15.896	-19.841	-16.621
LPPR5	-8.594	-13.172	-14.223	-7.752	-14.938	-12.034	-4.306	-17.576	-19.378	-15.937
LPXN	-10.331	-12.056	-18.311	-7.503	-11.118	-14.964	-4.265	-24.503	-18.746	-19.55
LRAT	-14.854	-13.221	-13.979	-5.408	-7.679	-10.521	-6.097	-14.601	-17.677	-13.245
LRBA	-8.192	-11.156	-14.378	-0.383	-4.848	-6.356	0.728	-16.374	-11.295	-10.906
LRCH1	-6.127	-9.301	-10.28	-4.321	-10.693	-8.43	-3.451	-15.002	-5.968	-13.277
LRCH2	-7.985	-8.363	-3.971	-7.626	-1.446	-12.698	-6.106	-7.283	-7.168	-17.047
LRCH3	-10.466	-9.315	-13.127	1.916	-6.19	-7.42	2.886	-14.331	-5.546	-10.804
LRCH4	-6.94	-15.815	-12.72	-7.986	-9.458	-9.479	-6.034	-13.791	-13.079	-16.057
LRFN1	-5.478	-11.756	-14.877	-8.211	-6.329	-8.885	-0.704	-14.037	-8.553	-10.288
LRFN2	-9.132	-16.071	-15.221	-1.556	-8.076	-3.882	-4.381	-15.47	-19.793	-18.245
LRFN3	-2.143	-11.752	-12.771	-7.351	-4.999	-12.833	-2.333	-13.555	-16.309	-10.015
LRFN4	-12.697	-10.814	-16.289	-4.681	-11.948	-16.731	-3.224	-18.873	-9.561	-18.63
LRFN5	-9.681	-14.58	-17.321	-2.488	-7.003	-8.308	-0.886	-16.151	-11.229	-15.089
LRG1	-2.597	-15.161	-13.163	-8.499	-6.21	-12.577	-3.345	-13.148	-11.168	-14.837
LRGUK	-7.294	-14.817	-18.742	-5.079	-12.933	-14.812	-6.158	-20.266	-18.594	-14.48
LRIF1	-4.995	-22.942	-21.301	-14.273	-21.093	-21.466	-1.985	-32.211	-23.615	-23.15
LRIG1	-9.018	-11.779	-12.253	-4.201	-8.723	-9.221	0.503	-9.185	-11.388	-18.408
LRIG2	-6.452	-13.87	-13.251	-2.482	-13.539	-5.945	-3.39	-14.385	-10.877	-19.791
LRIG3	-6.788	-14.241	-16.827	-6.647	-9.745	-9.884	-7.084	-16.704	-12.453	-13.85
LRIT1	-6.959	-12.456	-13.504	-5.809	-7.2	-10.432	-5.259	-15.9	-14.81	-15.645
LRIT2	-8.833	-16.923	-15.877	-5.6	-12.381	-18.739	-6.104	-21.273	-20.578	-15.428
LRIT3	-10.208	-15.946	-17.161	-5.302	-9.826	-12.444	-7.03	-15.847	-17.822	-16.842
LRMP	-5.137	-12.944	-20.321	-11.011	-13.779	-10.836	-3.425	-25.19	-22.145	-16.094
LRP1	-9.169	-13.25	-8.769	0.656	-4.634	-7.417	0.82	-16.32	-13.085	-12.828
LRP10	-12.404	-20.053	-13.327	-3.704	-13.558	-14.721	-4.903	-18.227	-18.611	-12.933
LRP11	-10.95	-10.675	-15.542	-9.184	-12.465	-11.768	-5.032	-14.047	-17.063	-12.022
LRP12	-3.039	-14.647	-11.332	-10.012	-8.279	-11.647	-2.828	-20.557	-11.954	-14.925
LRP1B	-7.977	-6.877	-13.891	-2.053	-6.714	-6.347	1.569	-14.51	-11.947	-12.316
LRP2	-11.287	-12.691	-14.222	-8.772	-8.491	-9.609	-2.471	-13.674	-15.659	-16.45
LRP2BP	-8.698	-9.754	-8.296	-8.066	-3.4	-6.092	-2.117	-12.882	-13.138	-12.82
LRP3	-9.749	-12.51	-14.423	-10.115	-9.921	-14.601	-3.123	-20.292	-14.119	-16.231
LRP4	-10.354	-9.576	-10.671	-3.995	-4.222	-12.198	-1.141	-13.327	-10.672	-5.954
LRP5	-4.402	-11.126	-12.674	-6.929	-9.129	-9.295	-3.504	-11.176	-10.486	-17.597
LRP5L	-5.143	-9.458	-13.222	-3.627	-5.732	-11.457	-1.85	-15.668	-11.615	-13.017
LRP6	-7.057	-12.762	-14.145	-7.15	-5.07	-3.145	-1.523	-9.4	-8.363	-8.146
LRP8	-12.267	-15.275	-14.393	-7.623	-12.433	-12.904	-5.423	-20.928	-23.613	-14.646
LRPAP1	-8.409	-15.845	-14.737	-6.114	-13.989	-17.517	-4.627	-13.445	-20.233	-15.537
LRPPRC	-5.329	9.043	-9.697	-6.214	2.116	4.963	-0.39	13.156	6.772	-2.058
LRR1	15.599	-3.247	43.985	-4.142	-12.83	35.076	-6.198	-20.111	-13.845	-12.516
LRRC1	-0.858	-11.871	-6.079	-1.65	-3.151	-5.044	-4.006	-13.678	-12.996	-14.767
LRRC10	-12.443	-18.217	-24.817	-3.002	-8.678	-12.471	-6.631	-17.017	-16.614	-14.478
LRRC10B	-11.168	-16.066	-15.384	-6.507	-7.41	-7.213	-1.749	-22.859	-18.684	-16.576
LRRC14	-6.215	-14.519	-11.305	-9.464	-12.847	-3.718	-1.329	-14.641	-19.934	-11.641
LRRC14B	-12.394	-17.877	-15.76	-12.267	-10.208	-17.717	-4.864	-23.26	-21.052	-19.275
LRRC15	-11.009	-10.043	-11.249	-6.456	-7.288	-8.951	-1.707	-20.114	-14.615	-15.373
LRRC16A	-9.055	-14.963	-12.414	-2.464	-15.194	-8.223	-3.48	-9.543	-16.631	-15.489
LRRC16B	-8.374	-14.564	-9.187	-4.195	-7.92	-8.714	-4.149	-13.277	-18.435	-15.111
LRRC17	-5.705	-16.104	-20.498	-11.035	-9.647	-12.356	-1.094	-17.411	-18.081	-19.008
LRRC18	-13.695	-13.933	-12.76	-8.051	-9.318	-12.565	-0.305	-17.921	-15.203	-16.324
LRRC19	-2.561	-14.677	-11.978	-6.18	-13.56	-13.353	-2.31	-17.96	-7.371	-18.85
LRRC2	-10.562	-17.005	-12.157	-6.728	-15.935	-12.771	-4.412	-19.179	-19.797	-24.71
LRRC20	-14.083	-23.095	-23.337	-17.502	-15.33	-24.771	-8.319	-25.437	-31.195	-26.622
LRRC23	-7.088	-13.582	-14.662	-5.245	-9.435	-10.367	-3.645	-16.954	-16.698	-12.507
LRRC24	-5.929	-14.858	-16.772	-9.211	-14.157	-16.864	-6.204	-18.91	-17.264	-16.696
LRRC25	-12.929	-21.64	-14.679	-12.714	-12.899	-22.189	-2.517	-20.501	-15.802	-23.022
LRRC26	-8.775	-18.823	-18.52	-11.341	-13.538	-19.796	-6.765	-26.451	-25.803	-25.305
LRRC27	-5.087	-9.609	-14.462	-6.655	-10.424	-11.244	-4.485	-12.99	-16.134	-19.557
LRRC28	-0.22	-10.194	-8.597	-9.777	-13.06	-12.934	-6.134	-16.494	-13.82	-13.679
LRRC29	-11.193	-13.578	-14.522	-8.076	-12.085	-15.266	-6.227	-20.678	-13.619	-14.284
LRRC3	-11.021	-19.761	-15.635	-6.028	-8.71	-16.661	-1.43	-17.008	-9.627	-16.475
LRRC30	-12.441	-15.796	-15.921	-11.948	-11.254	-14.848	-4.542	-18.253	-10.913	-15.041
LRRC31	-10.931	-18.784	-9.426	-10.988	-14.554	-13.1	-4.168	-10.009	-13.094	-14.077
LRRC32	-12.922	-20.33	-17.871	-12.034	-10.519	-13.169	-2.289	-19.484	-15.227	-19.248
LRRC34	-7.045	-2.428	-11.979	1.333	-1.533	-8.849	-2.239	-11.063	-12.351	-14.974
LRRC36	-3.32	-12.169	-9.927	-3.989	-11.18	-11.862	-1.985	-14.09	-13.195	-12.467
LRRC37A3	3.277	-3.552	-3.012	1.228	-4.658	-7.254	1.61	-0.144	-2.416	-9.289
LRRC37B	-2.741	-11.054	-15.657	-8.511	-11.979	-7.383	-4.103	-22.193	-16.762	-18.39
LRRC38	-12.069	-20.876	-20.105	-9.516	-14.679	-21.092	-2.888	-24.012	-20.904	-21.353
LRRC39	-8.736	-12.657	-4.488	-7.065	-7.786	-11.827	0.001	-14.007	-9.486	-13.972
LRRC3B	-8.46	-11.132	-15.968	-6.672	-14.903	-10.712	-5.456	-14.978	-12.938	-12.912
LRRC3C	-11.214	-13.444	-11.072	-7.666	-7.685	-16.903	-5.649	-14.629	-20.032	-15.32
LRRC4	-9.407	-18.024	-17.649	-8.189	-7.58	-11.303	-2.841	-21.381	-13.566	-14.985
LRRC40	-5.928	-12.896	-12.223	-5.839	-9.954	-16.961	-6.169	-11.888	-21.187	-9.363
LRRC41	-9.604	-13.778	-11.725	-2.737	-9.104	-8.47	-3.759	-20.009	-12.257	-19.046
LRRC42	-11.125	-10.151	-15.511	-7.087	-11.077	-8.531	-3.189	-18.823	-18.078	-12.166
LRRC43	-4.869	-12.799	-17.827	-5.027	-7.055	-8.208	-4.967	-25.035	-15.761	-15.1
LRRC45	-6.467	-6.94	-8.682	-7.152	-14.645	-10.027	-2.235	-13.588	-15.772	-12.198
